TIPO_DOCUMENTO;NUMERO_DOCUMENTO;DATA_EMISSAO_NF;FORNECEDOR;CNPJ_FORNECEDOR;VALOR_BRUTO;DATA_PAGAMENTO;APROVADO_POR;STATUS;arquivo_origem;data_processamento;tem_anomalia;DATA_EMISSAO;DESCRICAO_SERVICO;BANCO_DESTINO;(DATA_PAGAMENTO == DATA_EMISSAO) ? DATA_EMISSAO : DATA_PAGAMENTO;HASH_VERIFICACAO;DATE;DATE_PAYMENT;APPROVED_BY;Fornecedor;Data_Emissao_NF;Data_Pagamento;.STATUS;DATE_PAGAMENTO; VALOR_BRUTO;NUMBER_DOCUMENTO;NUMERO.Documento;DATASET;FORNECEDOR_DATA;VALOR_BRUTO_DATA;ESTADO; STATUS;TIPO DOCUMENTO;NUMERO DOCUMENTO;DATA EMISSAO NF;CNPJ FORNECEDOR;VALOR BRUTO;DATA PAGAMENTO;APROVADO POR;DATA_EMISSAO_NF_original;DATA_PAGAMENTO_original;Tipo_documento;Número_documento;Data_emissao_nf;CNPJ_fornecedor;Valor_bruto;Data_pagamento;Aprovado_por;Status;DATA ПAGAMENTO
RECIBO;NF-24322;05/12/2024;Marketing Digital Pro;45678901000156;15000.0;19/12/2024;Ana Beatriz;PAGO;DOC_0855.txt;2026-04-22 01:48:00;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FATURA;NF-74451;22/05/2023;Limpeza & Facilities;56789012000178;8500.0;05/06/2023;Ana Beatriz;PAGO;DOC_0856.txt;2026-04-22 01:48:02;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-59106;28/02/2025;TechSoft Ltda;12345678000190;15000.0;26/03/2025;Roberto Lima;PAGO;DOC_0857.txt;2026-04-22 01:48:10;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-36337;09/05/2024;DataCenter Cloud SA;23456789000112;4200.0;19/05/2024;Fernanda Costa;PAGO;DOC_0858.txt;2026-04-22 01:48:12;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-48420;20/09/2023;DataCenter Cloud SA;23456789000112;19500.0;22/10/2023;Maria Silva;PAGO;DOC_0859.txt;2026-04-22 01:48:14;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-98185;09/10/2023;Marketing Digital Pro;45678901000156;3500.0;14/10/2023;Carlos Mendes;ESTORNADO;DOC_0860.txt;2026-04-22 01:48:22;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-59239;04/03/2023;TechSoft Ltda;12345678000190;3500.0;13/03/2023;Carlos Mendes;PAGO;DOC_0861.txt;2026-04-22 01:48:24;True;04/03/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RECIBO;NF-41404;10/05/2024;Limpeza & Facilities;56789012000178;15000.0;28/05/2024;Ana Beatriz;PENDENTE;DOC_0862.txt;2026-04-22 01:48:32;True;12/05/2024;;Bradesco Ag.0001 C/C 99887-7;;NLC0862478756;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CONTRATO_ADITIVO;NF-28201;15/09/2024;Marketing Digital Pro;45678901000156;12000.0;19/09/2024;Maria Silva;CANCELADO;DOC_0863.txt;2026-04-22 01:48:34;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-77490;22/06/2024;Limpeza & Facilities;56789012000178;8500.0;06/07/2024;Roberto Lima;ESTORNADO;DOC_0864.txt;2026-04-22 01:48:41;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-40612;15/10/2024;DataCenter Cloud SA;23456789000112;3500.0;11/11/2024;Maria Silva;ESTORNADO;DOC_0865.txt;2026-04-22 01:48:44;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CONTRATO_ADITIVO;NF-48517;26/01/2025;Marketing Digital Pro;45678901000156;12000.0;15/02/2025;Roberto Lima;CANCELADO;DOC_0866.txt;2026-04-22 01:48:47;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-98219;16/06/2024;DataCenter Cloud SA;23456789000112;3500.0;15/07/2024;Roberto Lima;PAGO;DOC_0867.txt;2026-04-22 01:48:54;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-23824;29/03/2024;Marketing Digital Pro;45678901000156;8500.0;05/04/2024;Carlos Mendes;PAGO;DOC_0868.txt;2026-04-22 01:48:57;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-97225;28/11/2023;TechSoft Ltda;12345678000190;10000.0;30/12/2023;Ana Beatriz;PAGO;DOC_0869.txt;2026-04-22 01:48:59;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-94408;2023-03-29;Limpeza & Facilities;57890120000178;120000.0;2023-04-29;Fernanda Costa;PAGO;DOC_0870.txt;2026-04-22 01:49:07;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CONTRATO_ADITIVO;NF-48138;31/10/2024;Marketing Digital Pro;45678901000156;15000.0;27/10/2024;Carlos Mendes;PAGO;DOC_0871.txt;2026-04-22 01:49:09;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-51074;15/12/2023;TechSoft Ltda;12345678000190;8500.0;08/01/2024;Fernanda Costa;PAGO;DOC_0872.txt;2026-04-22 01:49:12;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-99037;15/11/2023;Limpeza & Facilities;56789012000178;8500.0;17/11/2023;Roberto Lima;PENDENTE;DOC_0873.txt;2026-04-22 01:49:19;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-75514;20/04/2023;DataCenter Cloud SA;23456789000112;19500.0;03/05/2023;Carlos Mendes;PAGO;DOC_0874.txt;2026-04-22 01:49:22;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-45841;06/09/2024;Marketing Digital Pro;45678901000156;3500.0;17/09/2024;Ana Beatriz;PAGO;DOC_0875.txt;2026-04-22 01:49:29;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-30014;2024-10-07;Limpeza & Facilities;56789012000178;195000.0;2024-11-04;Roberto Lima;PENDENTE;DOC_0876.txt;2026-04-22 01:49:32;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-12826;18/12/2024;DataCenter Cloud SA;23456789000112;6000.0;11/01/2025;Roberto Lima;PAGO;DOC_0877.txt;2026-04-22 01:49:34;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FATURA;NF-47010;05/03/2024;Marketing Digital Pro;45678901000156;12000.0;30/03/2024;Roberto Lima;PAGO;DOC_0878.txt;2026-04-22 01:49:42;True;;SEO e Analytics;Itaú Ag.5678 C/C 12345-6;;NLC0878830203;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CONTRATO_ADITIVO;NF-67918;08/04/2023;DataCenter Cloud SA;23456789000112;3500.0;15/04/2023;Roberto Lima;PAGO;DOC_0879.txt;2026-04-22 01:49:44;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RECIBO;NF-98908;28/05/2023;Marketing Digital Pro;45678901000156;8500.0;05/06/2023;Ana Beatriz;PAGO;DOC_0880.txt;2026-04-22 01:49:52;True;;Gestão de Mídias Sociais;Caixa Ag.0023 C/C 44321-0;;NLC0880923655;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CONTRATO_ADITIVO;NF-16877;12/03/2024;DataCenter Cloud SA;23456789000112;3500.0;04/04/2024;Ana Beatriz;PAGO;DOC_0881.txt;2026-04-22 01:49:54;True;;Hospedagem Cloud;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FATURA;NF-61989;29/08/2024;Limpeza & Facilities;56789012000178;15000.0;13/09/2024;Maria Silva;PAGO;DOC_0882.txt;2026-04-22 01:50:02;False;;Manutenção Elétrica;Itaú Ag.5678 C/C 12345-6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-58145;27/10/2024;Consultoria RH Parceiros;34567890000134;4200.0;23/11/2024;Roberto Lima;ESTORNADO;DOC_0883.txt;2026-04-22 01:50:04;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-45877;23/03/2023;TechSoft Ltda;12345678000190;8500.0;30/03/2023;Fernanda Costa;ESTORNADO;DOC_0884.txt;2026-04-22 01:50:06;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-52628;24/01/2024;TechSoft Ltda;12345678000190;15000.0;14/02/2024;Fernanda Costa;PAGO;DOC_0885.txt;2026-04-22 01:50:14;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-18379;15/02/2024;Limpeza & Facilities;56789012000178;3500.0;18/03/2024;Fernanda Costa;ESTORNADO;DOC_0886.txt;2026-04-22 01:50:16;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-82708;09/02/2025;Limpeza & Facilities;56789012000178;4200.0;07/03/2025;Fernanda Costa;PAGO;DOC_0887.txt;2026-04-22 01:50:24;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-14588;06/02/2023;Consultoria RH Parceiros;34567890000134;8500.0;15/02/2023;Maria Silva;PAGO;DOC_0888.txt;2026-04-22 01:50:26;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RECIBO;NF-78084;07/01/2024;TechSoft Ltda;12345678000190;15000.0;26/01/2024;Carlos Mendes;PAGO;DOC_0889.txt;2026-04-22 01:50:29;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-22977;21/05/2023;Consultoria RH Parceiros;34567890000134;12000.0;12/06/2023;Ana Beatriz;PAGO;DOC_0890.txt;2026-04-22 01:50:36;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-87566;06/02/2023;TechSoft Ltda;12345678000190;10000.0;14/02/2023;Carlos Mendes;PAGO;DOC_0891.txt;2026-04-22 01:50:38;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-95166;13/01/2025;Consultoria RH Parceiros;34567890000134;4200.0;05/02/2025;Ana Beatriz;CANCELADO;DOC_0892.txt;2026-04-22 01:50:46;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-92518;27/03/2023;Marketing Digital Pro;45678901000156;15000.0;05/04/2023;Fernanda Costa;PAGO;DOC_0893.txt;2026-04-22 01:50:48;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-59668;28/12/2024;Consultoria RH Parceiros;34567890000134;60000.0;13/01/2025;Carlos Mendes;CANCELADO;DOC_0894.txt;2026-04-22 01:50:51;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-93909;21/03/2023;Limpeza & Facilities;56789012000178;42000.0;30/03/2023;Roberto Lima;PENDENTE;DOC_0895.txt;2026-04-22 01:50:58;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FATURA;NF-39127;06/03/2025;Consultoria RH Parceiros;34567890000134;8500.0;16/03/2025;Maria Silva;CANCELADO;DOC_0896.txt;2026-04-22 01:51:01;True;;Avaliação de Desempenho;Itaú Ag.5678 C/C 12345-6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-84993;24/06/2023;TechSoft Ltda;12345678000190;10000.0;16/07/2023;Roberto Lima;PENDENTE;DOC_0897.txt;2026-04-22 01:51:08;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RECIBO;NF-98842;14/09/2024;Limpeza & Facilities;56789012000178;6000.0;18/09/2024;Roberto Lima;PENDENTE;DOC_0898.txt;2026-04-22 01:51:10;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CONTRATO_ADITIVO;NF-28700;02/05/2024;Limpeza & Facilities;56789012000178;10000.0;22/05/2024;Fernanda Costa;PAGO;DOC_0899.txt;2026-04-22 01:51:13;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RECIBO;NF-33999;19/02/2023;Limpeza & Facilities;56789012000178;12000.0;26/03/2023;Fernanda Costa;ESTORNADO;DOC_0900.txt;2026-04-22 01:51:20;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-50063;27/05/2024;Consultoria RH Parceiros;34567890000134;15000.0;08/06/2024;Carlos Mendes;PAGO;DOC_0901.txt;2026-04-22 01:51:23;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-21086;11/10/2024;Consultoria RH Parceiros;34567890000134;8500.0;14/10/2024;Carlos Mendes;PAGO;DOC_0902.txt;2026-04-22 01:51:25;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-63145;06/01/2023;Consultoria RH Parceiros;34567890000134;6000.0;25/01/2023;Roberto Lima;PAGO;DOC_0903.txt;2026-04-22 01:51:33;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-89609;28/01/2025;Limpeza & Facilities;56789012000178;15000.0;03/02/2025;Ana Beatriz;PAGO;DOC_0904.txt;2026-04-22 01:51:35;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-74947;27/06/2023;DataCenter Cloud SA;23456789000112;600000.0;02/07/2023;Ana Beatriz;CANCELADO;DOC_0905.txt;2026-04-22 01:51:42;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FATURA;NF-73324;26/04/2023;DataCenter Cloud SA;23456789000112;8500.0;07/05/2023;Maria Silva;PAGO;DOC_0906.txt;2026-04-22 01:51:45;False;;CDN e Performance;Bradesco Ag.0001 C/C 99887-7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-70693;29/12/2022;Consultoria RH Parceiros;34567890000134;15000.0;27/01/2023;Ana Beatriz;PAGO;DOC_0907.txt;2026-04-22 01:51:52;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-10675;27/12/2023;Marketing Digital Pro;45678901000156;19500.0;01/01/2024;Ana Beatriz;PAGO;DOC_0908.txt;2026-04-22 01:51:55;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CONTRATO_ADITIVO;NF-63833;30/12/2023;DataCenter Cloud SA;23456789000112;15000.0;31/12/2023;Carlos Mendes;PAGO;DOC_0909.txt;2026-04-22 01:51:57;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-49227;04/06/2023;Marketing Digital Pro;45678901000156;10000.0;04/07/2023;Roberto Lima;PENDENTE;DOC_0910.txt;2026-04-22 01:52:05;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-56365;01/07/2024;Marketing Digital Pro;45678901000156;4200.0;29/07/2024;Roberto Lima;PAGO;DOC_0911.txt;2026-04-22 01:52:07;True;;SEO e Analytics;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-27521;29/12/2023;Marketing Digital Pro;45678901000156;8500.0;01/02/2024;Carlos Mendes;PAGO;DOC_0912.txt;2026-04-22 01:52:15;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FATURA;NF-74103;28/01/2023;Marketing Digital Pro;45678901000156;85000.0;08/02/2023;Ana Beatriz;CANCELADO;DOC_0913.txt;2026-04-22 01:52:17;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-26531;26/11/2023;Marketing Digital Pro;45678901000156;1500000.0;24/12/2023;Maria Silva;PAGO;DOC_0914.txt;2026-04-22 01:52:20;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-66928;2025-02-23;Consultoria RH Parceiros;34567890000134;35000.0;2025-03-18;Roberto Lima;PAGO;DOC_0915.txt;2026-04-22 01:52:27;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RECIBO;NF-42698;09/05/2024;Consultoria RH Parceiros;34567890000134;8500.0;15/05/2024;Carlos Mendes;PAGO;DOC_0916.txt;2026-04-22 01:52:30;True;;Gestão de Benefícios;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RECIBO;NF-34729;13/12/2024;TechSoft Ltda;12345678000190;15000.0;26/12/2024;Roberto Lima;PAGO;DOC_0917.txt;2026-04-22 01:52:32;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-65876;22/08/2023;Limpeza & Facilities;56789012000178;15000.0;27/08/2023;Ana Beatriz;PAGO;DOC_0918.txt;2026-04-22 01:52:39;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-39068;04/04/2023;Limpeza & Facilities;57789012000178;1500000.0;02/05/2023;Fernanda Costa;PAGO;DOC_0919.txt;2026-04-22 01:52:42;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-46773;01/03/2023;Marketing Digital Pro;45678901000156;35000.0;21/03/2023;Maria Silva;PENDENTE;DOC_0920.txt;2026-04-22 01:52:49;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-37784;24/11/2023;Marketing Digital Pro;45678901000156;6000.0;23/12/2023;Maria Silva;PENDENTE;DOC_0921.txt;2026-04-22 01:52:52;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RECIBO;NF-49892;10/09/2024;Marketing Digital Pro;45678901000156;6000.0;17/09/2024;Roberto Lima;PENDENTE;DOC_0922.txt;2026-04-22 01:52:54;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-41228;29/11/2024;TechSoft Ltda;12345678000190;12000.0;18/12/2024;Ana Beatriz;PENDENTE;DOC_0923.txt;2026-04-22 01:53:02;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-86881;21/08/2024;Consultoria RH Parceiros;34567890000134;4200.0;03/09/2024;Fernanda Costa;PAGO;DOC_0924.txt;2026-04-22 01:53:04;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-72154;22/12/2024;DataCenter Cloud SA;23456789000112;4200.0;06/01/2025;Fernanda Costa;PAGO;DOC_0925.txt;2026-04-22 01:53:11;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-57973;13/02/2023;DataCenter Cloud SA;23456789000112;15000.0;19/02/2023;Ana Beatriz;PENDENTE;DOC_0926.txt;2026-04-22 01:53:14;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CONTRATO_ADITIVO;NF-47965;08/03/2023;TechSoft Ltda;12345678000190;3500.0;27/03/2023;Fernanda Costa;PAÑO;DOC_0927.txt;2026-04-22 01:53:16;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-31694;23/03/2025;Limpeza & Facilities;56789012000178;15000.0;16/04/2025;Fernanda Costa;PAGO;DOC_0928.txt;2026-04-22 01:53:24;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CONTRATO_ADITIVO;NF-10471;26/07/2024;Limpeza & Facilities;56789012000178;15000.0;23/08/2024;Ana Beatriz;PAGO;DOC_0929.txt;2026-04-22 01:53:26;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-38879;29/08/2024;Limpeza & Facilities;56789012000178;19500.0;21/09/2024;Fernanda Costa;PAGO;DOC_0930.txt;2026-04-22 01:53:29;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-27428;25/06/2023;Consultoria RH Parceiros;34567890000134;8500.0;03/07/2023;Maria Silva;PAGO;DOC_0931.txt;2026-04-22 01:53:36;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-20911;04/08/2023;TechSoft Ltda;12345678000190;3500.0;22/08/2023;Fernanda Costa;PENDENTE;DOC_0932.txt;2026-04-22 01:53:39;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RECIBO;NF-38741;06/01/2025;Limpeza & Facilities;56789012000178;100000.0;14/01/2025;Maria Silva;PENDENTE;DOC_0933.txt;2026-04-22 01:53:46;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-67958;2023-09-16;Consultoria RH Parceiros;34567890000134;420000.0;2023-09-21;Ana Beatriz;PAGO;DOC_0934.txt;2026-04-22 01:53:48;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RECIBO;NF-58318;23/07/2023;Consultoria RH Parceiros;34567890000134;15000.0;16/08/2023;Roberto Lima;CANCELADO;DOC_0935.txt;2026-04-22 01:53:56;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-33646;19/05/2024;Marketing Digital Pro;45678901000156;6000.0;28/05/2024;Carlos Mendes;ESTORNADO;DOC_0936.txt;2026-04-22 01:53:58;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-19443;2023-11-13;Consultoria RH Parceiros;34567890000134;15000.0;2023-11-20;Carlos Mendes;PAGO;DOC_0937.txt;2026-04-22 01:54:01;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-60330;22/10/2024;DataCenter Cloud SA;23456789000112;6000.0;04/11/2024;Fernanda Costa;CANCELADO;DOC_0938.txt;2026-04-22 01:54:08;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-28695;15/02/2025;TechSoft Ltda;12345678000190;3500.0;19/03/2025;Carlos Mendes;PAGO;DOC_0939.txt;2026-04-22 01:54:11;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-83774;22/03/2025;Limpeza & Facilities;56789012000178;12000.0;23/03/2025;Carlos Mendes;ESTORNADO;DOC_0940.txt;2026-04-22 01:54:13;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RECIBO;NF-12779;05/12/2023;DataCenter Cloud SA;23456789000112;8500.0;22/12/2023;Fernanda Costa;PAGO;DOC_0941.txt;2026-04-22 01:54:21;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-39710;11/07/2024;TechSoft Ltda;12345678000190;15000.0;21/07/2024;Maria Silva;PAGO;DOC_0942.txt;2026-04-22 01:54:23;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-24435;26/12/2023;Marketing Digital Pro;45678901000156;8500.0;18/01/2024;Maria Silva;PAGO;DOC_0943.txt;2026-04-22 01:54:31;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RECIBO;NF-89233;28/12/2023;TechSoft Ltda;12345678000190;12000.0;04/01/2024;Ana Beatriz;PAGO;DOC_0944.txt;2026-04-22 01:54:33;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CONTRATO_ADITIVO;NF-55663;27/06/2024;DataCenter Cloud SA;23456789000112;6000.0;08/07/2024;Carlos Mendes;PAGO;DOC_0945.txt;2026-04-22 01:54:36;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-29369;06/11/2024;Consultoria RH Parceiros;34567890000134;420000.0;20/11/2024;Carlos Mendes;PENDENTE;DOC_0946.txt;2026-04-22 01:54:43;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-26716;06/03/2023;Marketing Digital Pro;45678901000156;15000.0;14/03/2023;Carlos Mendes;PENDENTE;DOC_0947.txt;2026-04-22 01:54:46;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FATURA;NF-95715;20/11/2023;Marketing Digital Pro;45678901000156;19500.0;09/12/2023;Fernanda Costa;PAGO;DOC_0948.txt;2026-04-22 01:54:48;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CONTRATO_ADITIVO;NF-20959;16/07/2024;Marketing Digital Pro;45678901000156;19500.0;01/08/2024;Fernanda Costa;CANCELADO;DOC_0949.txt;2026-04-22 01:54:55;True;;Email Marketing;Banco do Brasil Ag.1234 C/C 56789-0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-83187;08/02/2025;Consultoria RH Parceiros;34567890000134;12000.0;15/02/2025;Carlos Mendes;PENDENTE;DOC_0950.txt;2026-04-22 01:54:58;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-82286;01/03/2023;DataCenter Cloud SA;23456789000112;12000.0;02/04/2023;Ana Beatriz;PAGO;DOC_0951.txt;2026-04-22 01:55:05;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-65667;13/08/2023;DataCenter Cloud SA;23456789000112;6000.0;20/08/2023;Carlos Mendes;PAGO;DOC_0952.txt;2026-04-22 01:55:08;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-57873;09/11/2024;TechSoft Ltda;12345678000190;19500.0;28/11/2024;Carlos Mendes;PAGO;DOC_0953.txt;2026-04-22 01:55:10;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOTA_FISCAL;NF-79133;16/03/2023;TechSoft Ltda;12345678000190;15000.0;21/03/2023;Carlos Mendes;PAGO;DOC_0954.txt;2026-04-22 01:55:18;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
